username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
CarefreeOllie,"Man Utd V Spurs 

4:30 - Kick off 
4:32 - Man Utd Penalty

Clear Evidence COVID 19 can’t change everything, man utd will still get penalties 

#MUNTOT",2020-10-04 15:34:42,['MUNTOT'],1,1,New and upcoming Chelsea Fan channel posting the latest news on all Chelsea related stories. Check out my YouTube channel on all things Chelsea💙👍🏻,"London, England",46,168,2020-09-27 14:03:05
StuartAPayne,I’m looking forward to watching two of the most creative midfielders in the game at the moment. Bruno Fernandes and Harry Kane.  #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],0,0,"Bristol-born, raised an #LUFC fan, living in Barcelona - work that one out. #MOT","Barcelona, Spain",254,4332,2009-08-12 14:05:03
Hero_Taylor9,"Blimey, some start to this!

#MUNTOT",2020-10-04 15:34:42,['MUNTOT'],0,0,Brom | January 1992: A new king was born,,698,14686,2018-04-05 22:29:53
Tonyrock13Rock,Get on there COYS #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],0,0,born and bread Shoreditch! True cockney and proud,Wanstead,188,3487,2017-12-07 13:33:40
MUFCLatestcom,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:42,"['MUFC', 'MUNTOT']",1828,0,"Manchester United news, transfers, match content, opinion, statistics and more. #MUFC Immerse me in your splendour",United Kingdom,70641,76810,2012-03-20 14:57:04
ABeswickSport,"That’s awful defending from Maguire and Shaw.

#MUFC | #MUNTOT",2020-10-04 15:34:42,"['MUFC', 'MUNTOT']",0,0,"23 | Football & Pro Wrestling journalist | Media assistant @altrinchamfc | Featured: @GiveMeSportW, @ITVBorder & more | @JournalismUCLan graduate | My Views |",Manchester,463,7811,2016-10-17 19:31:21
1947Umair,What a start. 2 goals in 4 mins. #PL #MUNTOT,2020-10-04 15:34:42,"['PL', 'MUNTOT']",0,0,"Patriot , Cricket Geek , Love Pakistan 🇵🇰 #IOJK #KashmirBanayGaPakistan, Stop Indian Atrocities in Occupied Kashmir",,281,12848,2019-10-30 09:37:25
MrZeeshanMasih,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:34:42,"['MUFC', 'MUNTOT']",262,0,"Pray as if it’s up to God, work as if it’s up to you. Instagram and Snapchat: @MrZeeshanMasih","Cardiff, Wales",2891,738075,2011-11-16 23:30:05
jmak316,"As many penalties as #ManchesterUnited get, you can’t criticise that one. Absolute banker. #MANTOT #MUNTOT https://t.co/astGNxidEU",2020-10-04 15:34:42,"['ManchesterUnited', 'MANTOT', 'MUNTOT']",0,0,No one ever reads this.,"Coventry, England",302,10960,2009-01-11 14:51:29
shadoh_,Wow that was quick..Brunoooooo.!! 👏 #MUNTOT ⚽🎯,2020-10-04 15:34:42,['MUNTOT'],0,0,"🙏God Is Great| I♥⚽|Music🎶| @ManUtd, @realmadrid, #Amakhosi|#Cr7 ♥|JVO👑|@adidasfootball [🇿🇼|🇦🇪]","Dubai, United Arab Emirates",3633,8335,2013-09-06 08:24:56
ramfliction,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],74,0,"A mixture of Marcus Garvey,Miles Davis and Bob Marley","Nairobi, Kenya",688,3751,2012-07-27 14:15:47
BoyCollan,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:42,"['MUFC', 'MUNTOT']",1828,0,EVERYTHING GROWS IT'S DESTINED TO CHANGE.,Kenya,19067,63483,2014-01-03 10:30:35
SadioManess19,1-1 already 😳 #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],0,0,"Liverpool FC, Wrexham FC, 🏴󠁧󠁢󠁷󠁬󠁳󠁿 I love Eurovision, Manic Street Preachers, Sergey Lazarev,WWE,Ukrainian Pop. #ActuallyDyspraxic (Follow Limit)","Wrexham, Wales",2027,32959,2016-05-14 08:29:17
truekaa,GOALLLL #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],0,1,"-( Football , Like And Retweet ) 
-(Fans : @ChelseaFC)
-(Gender : Female and Straight)
-(Just only this my account twitter)",,10435,311346,2009-12-29 19:05:17
Ritzydrizy,I knew that Jose statement will hunt him for this game... #MUNTOT,2020-10-04 15:34:42,['MUNTOT'],0,0,Slightly Close To Perfection... Manchester United...,Nigeria,1844,64058,2011-01-02 19:55:47
EllTango7,"🚨 Here's how we line up to take on Spurs this afternoon! 📋

#MUFC #MUNTOT",2020-10-04 15:34:42,"['MUFC', 'MUNTOT']",4653,0,常に目を開いてください。見続けなさい。あなたが見るものは何でもあなたを刺激することができるので。,"Tokyo-to, Japan",51,3642,2011-05-22 20:17:57
ckchukwueke,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:42,[],23273,0,Up to something,,272,2249,2012-04-17 14:15:39
segun_imole,Tottenham scores!! #MUNTOT,2020-10-04 15:34:41,['MUNTOT'],1,0,Mechanical Engineer🎓||Entrepreneur ||Researcher||SDG advocate||Arsenal fan,Planet Earth,3258,25490,2011-05-10 16:03:17
shankarstake,What an unbelievable start! Maguire is up to no good again! #MUNTOT,2020-10-04 15:34:41,['MUNTOT'],0,0,,"Bengaluru, Karnataka",420,5974,2014-10-17 06:08:41
tantaretass,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:41,"['MUFC', 'MUNTOT']",1828,0,"Trøndsk Sunnmøring bor på Leikong 3 barn,1 barnebarn, trommis, bowling, Norbatt17🇺🇳 📎syng med den stemmen æ har i Leikong blandakor 🎶 
R⚽️senb⚽️rg🇧🇻",Norway,2123,41842,2009-07-19 05:45:17
SophieONeill26,Maguire is shite 😭😂😂 what was that header #MUNTOT,2020-10-04 15:34:41,['MUNTOT'],0,1,Baller ⚽️🌈,"Gloucester, England",922,30943,2009-04-14 16:04:22
gud_boyfriend,YEEEESSSS penandez 1st min pen #GGMU  #MUNTOT,2020-10-04 15:34:41,"['GGMU', 'MUNTOT']",0,0,"Pan-African✊,MSc.,Chess ♟king 👑 #GGMU, polyglot",Beijing,2327,2140,2013-10-09 11:43:00
cyeyune,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:41,"['MUFC', 'MUNTOT']",1828,0,@manutd #GlazersOut,"Entebbe,Uganda🇺🇬 and Birmingham, England 🏴󠁧󠁢󠁥󠁮󠁧󠁿",295,10822,2018-05-15 15:20:10
AdriaMarshell,This Tweet from @AdriaMarshell has been withheld in response to a report from the copyright holder. Learn more.,2020-10-04 15:34:41,[],0,1,lets talk about ⚽️ and politics,"New York, NY",83,380,2019-12-23 06:24:32
yassiny2b4u,A dream start #MUNTOT 🔴,2020-10-04 15:34:41,['MUNTOT'],0,0,#MANU #Athlete #golfer🚙#Running_lover 🏃🏾‍♂️,UAE,202,5082,2013-07-21 15:48:44
kai_rawlinson,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:34:41,"['MUFC', 'THFC']",433,0,@SpursOfficial / @SUFCRootsHall,Essex,169,4880,2016-05-11 16:33:59
dannyremix786,"Maguire is so shit wow, he needs to go #MUNTOT",2020-10-04 15:34:41,['MUNTOT'],0,0,"20
Ahle-hadith",,135,6956,2016-02-14 03:31:38
rlsjxvx,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:41,"['MUFC', 'MUNTOT']",1828,0,⛓XVX⛓ || #BLM,757 || 423,899,50158,2011-09-28 01:44:11
drFrost_catcher,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:41,[],3316,0,I play terribly. my niceness depends on your level of intelligence.Daytime geek & retired playboy. #igboboy #manunited #connoisseurofgoodthings #equalist #Deist,lost in space ,2843,43356,2014-05-03 22:51:48
odaydbo,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/AjBqhHK3JJ
.
.
LINK 2 &gt;&gt;  https://t.co/AjBqhHK3JJ

#MUFٍC #MUNٍTOT https://t.co/wVPnqC4EsU",2020-10-04 15:34:40,"['MUFٍC', 'MUNٍTOT']",22,26,,,2,27,2014-09-26 21:00:07
RJCallingham,What has Maguire done FFS #MUFC,2020-10-04 15:34:40,['MUFC'],0,1,23 🇬🇧 #MUFC ❤️🖤❤️🖤,,298,11200,2012-04-30 20:51:34
Ahmad_Damau,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:34:40,"['mufc', 'mulive']",529,0,God Blesss Nigeria 🇳🇬 | Your Future SENATOR | Politics Have No Relation To Morals | An Economist 🌏 | 14-09-2015 💔 RIJF MOM | Manchester Is Red 🔴 | @ManUtd,"Москва, Россия",6304,170704,2016-11-27 20:54:23
FiskRobbie,"3 mins in and it’s 1-1, What a start to this game! Shocking defending by United #MUNTOT",2020-10-04 15:34:40,['MUNTOT'],0,1,Cov. SKYBLUEARMY #PUSB,,249,3509,2019-02-22 08:34:13
SuperNordufus,"The studio spend 5 minutes talking about how many penalties we get and how spurs need to be careful with their challenges.

First thing that happens is a pen
I swear you can't make this up
#MUNTOT",2020-10-04 15:34:40,['MUNTOT'],0,0,"🔴MUFC🔴🇧🇻
Avid Dragon Ball/AOT/Naruto fan",,63,8313,2014-12-25 23:45:58
doczeeshan,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:40,"['MUFC', 'MUNTOT']",1828,0,FCPS FRCS Vascular & Endovascular Surgeon 😷 @ManUtd #MUFC “I was rude. But I was rude to an idiot!”,"Pakistan, Dublin",285,9680,2009-07-07 11:42:15
Kian16940881,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:40,[],23273,0,,"Plymouth, England",30,817,2016-08-02 20:19:17
MIDDLEWlNGER,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:34:40,"['mufc', 'mulive']",529,0,Retired Pro-Scout. Football Analyst at @ManUtd & UEFA-B Licensed Coach.,,1109,10228,2020-04-03 23:36:29
2gtaetae,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:34:40,"['MUFC', 'THFC']",433,0,mufc rvv snsd,,247,103422,2014-03-19 16:33:24
BoyleSports,"GOAL!

1-1 after 3 minutes!

#MUNTOT https://t.co/X2H2OwwL7E",2020-10-04 15:34:40,['MUNTOT'],0,1,"This Is Betting | 18+ | Download the App 📲 Responsible gambling | Facebook, IG & YouTube | Specials @BoyleOffers | Partners @BCFC, @Coventry_City & @LarneFC 🤝",Ireland,67424,201143,2009-02-13 11:01:50
JeanetteEliz,"Just shocking defending there, Spurs get level. Awful! 1-1 #MUNTOT",2020-10-04 15:34:40,['MUNTOT'],2,2,Trying to be the best me I can be. I love animals & photography. Aunt to my beautiful niece Jasmine & a Huge Man Utd fan. Blessed! Backup Acc - @JeanetteEliz7,England,193425,553415,2014-02-06 20:05:02
BichotSacha,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:40,['MUNTOT'],711,0,,,146,6562,2014-02-21 19:16:40
papkvnq,#mufc will have ‘one final push’ at signing Jadon Sancho before the deadline closes [@sampilger],2020-10-04 15:34:40,['mufc'],52,0,"On God❤🙏
     🔥🗝Lowkey🗝🔥
   
   IG: https://t.co/Fso4zL4Qfa
   Libra ♎    
-#GGMU
-#LakeShow💥
-#Papkvng",where i sleep,941,14796,2018-06-06 13:40:26
Shafiqfiqqy,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:40,"['MUFC', 'MUNTOT']",1828,0,"""When you crave the end result, the hard work becomes irrelevant.""","Auckland City, New Zealand",381,84097,2011-06-28 08:37:26
myrongaines88,Martial is a massive diver. This epidemic of players kicking their legs onto opposition players for pens needs to be stamped out by @FA referees. Also investigate the amount of pens Man Utd are getting #MUNTOT,2020-10-04 15:34:40,['MUNTOT'],0,0,,"London, England.",12,602,2014-06-29 22:58:54
hmzhamir_,"GOAL: Manchester United 1 - 1 Tottenham Hotspur. TANGUY NDOMBELE! Harry Maguire, that was crap. #MUNTOT 

⚽🔴⚪",2020-10-04 15:34:40,['MUNTOT'],30,0,23,,1219,42720,2012-01-23 16:56:18
Wilamepereira,"HD Match

Manchester United Tottenham

↯❂: match #MUNTOT #MUFC

Watch Stay Streaming Hyperlink ↓↓↓↓
↓
↓
↓
Laptop: ↓↓

••&gt;&gt; https://t.co/HdYXjSmWkM

Cell ↓↓
••&gt;&gt; https://t.co/HdYXjSmWkM

RTWET + LIKE https://t.co/tQtrIMg5YK",2020-10-04 15:34:40,"['MUNTOT', 'MUFC']",10,0,,,1,520,2013-03-04 03:53:23
waleed_rf,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:40,[],23273,0,"Watching formula one,football, cricket and tennis are my source of entertainment.Schumacher ,Ronaldo, Kohli n Federer are my sporting heros,my club is red.",Kashmir/Dubai,355,165401,2009-10-04 14:53:37
barnymingils,"Well if Man Utd lose we troll, If Spurs lose we troll.

Why a day. Tears 

#MUNTOT",2020-10-04 15:34:40,['MUNTOT'],0,0,God's son #BOMO #Arsenal in the blood,Emirates,279,9100,2010-04-20 13:35:36
Bust3d4,My stream lagged and i see we got a penalt. I love this game #MUNTOT,2020-10-04 15:34:40,['MUNTOT'],0,0,"🎶

Build a bonfire,
Put the Glazer’s on the top,
Put Ed Woodward in the middle,
And we'll burn the f*cking lot...
🎶",,24,382,2019-09-02 12:37:39
yimyimm11,"Goal - FERNANDES
Assist - MARTIAL

Man Utd 1-0 Spurs (2 mins)

#MUNTOT #FPL",2020-10-04 15:34:40,"['MUNTOT', 'FPL']",279,0,"เพื่อนเรียกยิ้ม 😊
รักในเสียงเพลง //เชียร์ #𝕄𝕒𝕟𝕌 //ชอบดู #𝕄𝕠𝕥𝕠𝔾ℙ //FC. #CanNayika",ประเทศไทย,416,40345,2010-10-22 11:28:48
Eric_ThomasG,@Alukluk1 @RichardMoglen Goal!! #Spurs,2020-10-04 15:34:40,['Spurs'],0,0,"Husband. Father. Investor. Washed up footballer. Eat well, drink well, read and travel often.","Florida, USA",15,76,2019-08-27 17:42:28
tuksvalentin,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:34:40,"['MUFC', 'MUNTOT']",262,0,"Don't forget to pray❤
https://t.co/GJaYgOLc7I 
@KaizerChiefs fan #MUFC @jcole","Pretoria, South Africa",2411,4090,2020-03-08 13:57:09
lunion_enrik,Quel match 😭😭😭😭🥵#MUNTOT,2020-10-04 15:34:40,['MUNTOT'],0,0,Cityzens 🦈💙 marseillais 💙💙,Guadeloupe,1302,7343,2016-06-18 04:25:19
hutch_derrick,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:40,[],23273,0,"University of North Carolina at Greensboro Kinesiology Class of 2018 | NSCA CSCS, CPT | Soccer Lover | All Views Are My Own.","Morehead City, NC",58,5957,2014-04-09 00:10:38
momoR786,Harry maguire is shit🙄🙄#MUNTOT,2020-10-04 15:34:40,['MUNTOT'],0,0,,,311,12538,2011-06-05 17:50:42
D4NT4KY1,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:40,['MUNTOT'],74,0,“The future belongs to those who believe in the beauty of their dreams” #MakeGoodChoices #SelfProclaimedManHater,He/him,767,131203,2010-09-18 16:51:05
Anams_11,"These penalties for United are embarrassing 
#MUNTOT",2020-10-04 15:34:40,['MUNTOT'],0,0,"A human. Being.             
                                              #Arsenal.",Somewhere ,2378,7196,2016-05-22 19:15:05
gesangsw,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:40,[],23273,0,,"Sidoharjo, Indonesia",214,20426,2016-10-04 01:46:35
RohanAroramusic,Manchester United this season .... #MUNTOT https://t.co/K5DSvDvyGm,2020-10-04 15:34:40,['MUNTOT'],0,0,"Your Friendly Neighborhood Guitar Player

https://t.co/3ccSVA8R5k",,7,113,2020-08-13 04:02:55
SKMorwane,What is Maguire doing? #MUNTOT,2020-10-04 15:34:39,['MUNTOT'],0,0,@herbalife independent member. 🍃 dms open ¦ 🇧🇼🇿🇦🇱🇸 ¦ insta @skmorwane 📷✍🏾 ¦ Int Tourism Student ¦ aspiring Artist¦,"Krugersdorp, South Africa",516,12326,2016-09-29 17:13:22
M3TA_K,"Why isn't that pen retaken? Lloris clearly stepped away from the line. Double fucking standards. Doesen't matter he scored, rules are rules.
#MUNTOT",2020-10-04 15:34:39,['MUNTOT'],0,0,"Qualified Chef, working in a Pharmaceutical warehouse, studying for Honors degree in IT Management.
Been gaming since Croatia finished third in the World Cup.","Dublin City, Ireland",160,1478,2016-12-12 13:52:36
cgstefko,THANK GOD YESSSSS NDOMBELE!!!! #MUNTOT,2020-10-04 15:34:39,['MUNTOT'],0,1,"Consummate enthusiast and chronic fandom dabbler. Uses too many parentheticals. If I'm not writing, I'm probably reading. she/her #COYS #MiaSanMia #GoSpursGo","Helotes, TX",243,31544,2009-07-12 18:25:40
MDriver99,"What 

The

Fuck

? 

#MUFC",2020-10-04 15:34:39,['MUFC'],0,2,"#MUFC 🇾🇪
#ManchesterUnited 🇾🇪


Fan of Boxing, Music (Followed by  @MrChuckD), Movies and Burgers. 
Match going Red since 1864. (Followed by @therealmickeyT","Wales, United Kingdom",328,235,2020-09-29 14:03:45
yoo0oow,Wtf is Maguire doing #MUNTOT,2020-10-04 15:34:39,['MUNTOT'],0,0,Sanchowillsignformutd,,6,108,2020-08-04 20:46:11
italian_anglo,Didn’t even have time to type out “Penalty to United” before United got a penalty #mantot #epl #premierleague #mufc #thfc #taicpodcast #angloitalian #footballpodcast #serieapodcast #eplpodcast,2020-10-04 15:34:39,"['mantot', 'epl', 'premierleague', 'mufc', 'thfc', 'taicpodcast', 'angloitalian', 'footballpodcast', 'serieapodcast', 'eplpodcast']",0,0,"🇬🇧⚽️🇮🇹PODCAST What else is there to talk about other than football?Instagram:the_anglo_italian_connection  Episodes every Friday, find it everywhere 👀","Milan, Italy",62,599,2020-03-03 12:24:13
ampney_banks,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:39,"['MUFC', 'MUNTOT']",1828,0,"I'm the boy in the cut 
Way up at the top of the loft",Planet Earth,136,684,2018-01-30 16:34:39
CheetahPlains,Maguire is a disaster lol. What an average defender. #MUNTOT,2020-10-04 15:34:39,['MUNTOT'],0,0,"🇿🇦 You can't tell by my words or actions, but I am a Christian","Boulders Beach, Penguin Colony",1580,73669,2018-12-14 14:19:57
Karoblaq,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:39,['MUNTOT'],711,0,@arsenal🔴 | 6'0 | my tweets are my thoughts.,,7491,20401,2020-05-06 18:14:13
Wayychol,"Already down one nil, love that for us #MUNTOT https://t.co/cVtULPmM7N",2020-10-04 15:34:39,['MUNTOT'],0,0,Cinephile that watches one film a month || #BLACKLIVESMATTER,"London, England",66,5273,2019-12-31 12:12:04
Danaliagan,"United....
Ended one game with a penalty, started the next with another. 
Must be a record. 
#MUNTOT",2020-10-04 15:34:39,['MUNTOT'],0,4,"Muslim, Haafidh, Son, 🇳🇬, Husband, Brother, Molecular Biologist, Respectful, Witty, @arsenal fan. Replies, retweets and/or likes are NOT endorsements","San Antonio, TX",505,6229,2015-03-06 22:32:31
Kene_n02,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:39,['MUNTOT'],711,0,Old Account got suspended|@ManUtd🔴⚫|Good Vibes💯|Football & Life Enthusiast|Relatable Tweets (Some ain't mine)|Humanity is my religion❤,Nigeria,1447,31128,2020-03-31 19:17:36
siben24,Yes get in @B_Fernandes8 #EarlyGoal #ComeOnUnited 1-0 #MUNTOT,2020-10-04 15:34:39,"['EarlyGoal', 'ComeOnUnited', 'MUNTOT']",0,0,Manchester born & bred 🐝 My 3 kids & my girlfriend are my life ❤️ Cycling is my passion 🚴 Love watching @fctrafford ⚪ Life long @manutd fan 🔴 #TimeToLiveLife,Manchester,1395,9621,2012-01-20 20:10:20
OTFaithful,"Maguire, Bailly and Shaw.
Fucking awful. 1-1. #mufc",2020-10-04 15:34:39,['mufc'],0,11,#MUFC Blog est 2012. Bringing you bias info on the 20-time Premier League Champions! Season Ticket holder block E332,Manchester,18833,52697,2012-03-22 18:52:36
NinerFanDan,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:34:39,[],280,0,"Niners, Giants, MUFC, Dubs, Sharks.Hip Hop savant. The GIF giver. FUCK THE RAIDERS 🖕🏼 FUCK THE DODGERS🖕🏼FUCK TRUMP🖕🏼",North Concord,648,71712,2014-08-26 03:03:50
ettie_Jey,"Hahaha....... they're destroying each other, love it #MUNTOT",2020-10-04 15:34:39,['MUNTOT'],0,0,"Self. Arsenal (Season is on so I'm no lady, I'll swear like a sailor). Gin. Bourbon. The right Scotch. Unbothered.","Nairobi, Kenya",345,11636,2010-06-11 08:17:41
Razzbender,"#MUNTOT 

Fucking PENdemic . 

I just shut it off. Fuck this.

#FPLCommunity",2020-10-04 15:34:39,"['MUNTOT', 'FPLCommunity']",0,0,"Amateur Skeet-surfer.
Charlie Zelenoff's boxing coach. 
Loves poking fun at the #LTBO crowd. I'm your huckleberry .",The Phantom Dojo,713,16343,2014-11-06 23:58:29
