username,text,tweetcreatedts,hashtags,acctdesc,location,followers,totaltweets,usercreatedts,retweetcount
Eugeniovasco07,"Free Fast Streaming HD

Live Chelsea vs Crystal Palace

Online match #CHECRY

Broadcast links ↓

Computer – PS – XBox :
https://t.co/6UROOcShuR

Broadcast for Mobile HD:
https://t.co/6UROOcShuR

Retweet + Like https://t.co/fLs1SnElpe",2020-10-03 12:06:23,['CHECRY'],,limoeiro do norte,18,615,2011-12-21 20:18:29,9
Tesliiim,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:22,[],|Lawyer in the making| influencer | marketer| fashion designer |music lover|I follow back,Nigeria,2504,18968,2012-10-09 18:45:41,5570
cornetav4sco,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:21,[],Escrevo mais quando estou puto,,776,36795,2018-05-23 12:25:12,5570
jordyxcollins,"Palace are just baiting us into trying to play through their block on the ground and we are taking the bait!!

Get the ball into wide areas and either serve a dangerous ball or try and get to the end line and pull it back to feet.

We can't get countered like this. #Checry https://t.co/bb56YlvpPb",2020-10-03 12:06:21,['Checry'],"DIGITAL MARKETING
FORMER FOOTBALLER 🇸🇪🇫🇮🇨🇦🇺🇸
DENVER - CHELSEA FC
-
🗣️SMM & Content Marketing
🖌Graphic & Logo Design
🎥Video & Photo","Denver, Colorado",4483,12101,2019-11-14 16:17:14,1
VemkRup,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:19,['تشِيلسي_كريستال_بالاَس'],"'As conseqüências dos nossos atos são sempre tão complexas, tão diversas, que predizer o futuro é uma tarefa realmente difícil.' Dumbledore #Girl Since:17/06/12",Hogwarts - Slytherin  ♕ ♔,129,3003,2012-06-18 01:55:28,16
DileyPlusJonas,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:19,['تشِيلسي_كريستال_بالاَس'],"Fã Clube ''3 em 1'' completamente dedicado à @mileycyrus, @ddlovato e @JonasBrothers ;D Glitterizando o twitter desde: 30/04/12 ❤",La La Land...Rio de Janeiro,163,2384,2012-04-21 20:09:36,16
EpicTeenTalk,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:19,['تشِيلسي_كريستال_بالاَس'],"Just another teenage girl, living her live. I am trying to tweet things people my age can relate to & yes, i love justin bieber, yo'mad?",look behind you.,122,939,2011-08-02 20:04:24,16
abochristian,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:06:16,[],⚽🏀,,474,29415,2011-02-19 08:52:37,587
Youzar33,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:16,[],"‏‏‏‏‏ ‎‎‎‎ 
‎‎#Forza_Roma , ‎‎#TeamOM , ‎‎#serena_williams , ‎‎
@youzar32 أفضل وسيلة لكسب الجدال تركه .","Rome, Lazio",416,80556,2019-04-09 20:15:21,5570
HeIsGeoff,Crystal Palace grew confident in the last 10 minutes. #CHECRY,2020-10-03 12:06:15,['CHECRY'],"Born in a hurry, always late.","Pretoria, South Africa",1154,43439,2012-09-10 16:53:46,0
kirimi_timo,"2/11 - Crystal Palace have won just two of their 11 Premier League away games against Chelsea (D1 L8), with those victories coming in consecutive visits in August 2015 and April 2017. Underdogs. #CHECRY https://t.co/Kn3Y3rPBfP",2020-10-03 12:06:15,[],,  kenya,3229,9961,2016-05-31 14:28:52,42
TVDmarta,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:14,['تشِيلسي_كريستال_بالاَس'],I'm obsessed with The Vampire Diaries. ♥@iansomerhalder♥ninadobrev♥ Team Delena! Forever (: #TVDfamily PLL♥,"Mystic Falls, Virginia",458,2460,2011-06-19 20:35:03,16
MBQuaddieGang,"Match ❁ Chelsea and Crystal Palace ❁

Watch match #CHECRY

live stream links ↓↓↓↓

LIVE 1 •••&gt; https://t.co/Pg3XjeUrYD

Live 2 •••&gt; https://t.co/Pg3XjeUrYD

Live 3 •••&gt; https://t.co/Pg3XjeUrYD

Live 4 •••&gt; https://t.co/Pg3XjeUrYD

 Retweet + Like https://t.co/IahFrVqq7U",2020-10-03 12:06:14,['CHECRY'],Just a bunch of Losers who love to donate to the TAB weekly,A Racetrack near you!,1,468,2011-10-11 07:32:07,1
wesilleybieber,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:14,['تشِيلسي_كريستال_بالاَس'],"boylieber na área quer seguir? me segue se não quizer,problema é teu ! @justinbieber you is the biggest inspiration to me every day !",Brasil  (recife-pe),373,1824,2010-08-17 21:14:41,16
t_kvan,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:14,['تشِيلسي_كريستال_بالاَس'],,,299,2603,2013-10-20 10:30:44,16
MiguelDelaney,"Palace very difficult to play and break down but, bar one Havertz surge, there’s been very little to Chelsea so far. Werner doesn’t seem in synch yet. Lot of aimless running.",2020-10-03 12:06:14,[],Chief football writer at @independent. 🇮🇪🇪🇸 DMs open. Miguel.Delaney@independent.co.uk,London,140717,275201,2010-06-19 16:50:51,2
faliqfahmie,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:13,[],An avid Social Media enthusiast. Does photography for fun. Chelsea FC supporter. Tweets in English and Malay. Not friendly. #TeamTaylor #FreeGaza #Resistance,"Kuala Lumpur Federal Territory, Malaysia",57829,346903,2009-05-13 08:38:16,5570
just_mayor,"We saw more than enough of the ball against Palace and yet lost😂😂. 

Chelsea are seeing more of the ball presently🤔

#CHECRY",2020-10-03 12:06:13,['CHECRY'],,Anywhere NORTH!,1854,16329,2012-11-18 10:18:18,1
BiebsSweetBiebs,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:12,['تشِيلسي_كريستال_بالاَس'],I was born to be with BIEBER ♥♥♥ U MAD? I follow everyone back! Just ask me,Wherever Justin Bieber is♥,83,903,2011-06-16 15:14:42,16
mariialeeon97,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:12,['تشِيلسي_كريستال_بالاَس'],Estudiante de psicología en la UMA ♥,En la sarten de Andalucía,248,5573,2012-06-14 22:16:36,16
RyanGones95,Pas mal ce Chelsea-Crystal Palace https://t.co/tQBzs5eG12,2020-10-03 12:06:12,[],"@HoustonRockets🚀@OL🦁. Memphis my King, FC Lacazette","Argenteuil, France",1951,167084,2013-05-01 18:07:14,1
adunbe,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:11,[],,,57,131,2016-11-17 19:52:10,5570
_Mind_los,@leotheplug_ Nah the Crystal Palace gent,2020-10-03 12:06:11,[],,"Vosloorus, South Africa",477,11796,2011-12-19 13:31:43,0
its_nikkikim,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:06:10,[],"19
🍊&🛎

my name is kim and I'm from the IE just like kawhi and lonzo 

rip kobe and gigi 💔🕊","riverside and redlands , ca",548,76469,2017-09-26 23:07:18,5570
Sadeeqqq_,"Chelsea need urgency in their gameplay, crystal palace is here to sit back and counter, before they get their shape back we need to move thr ball faster..",2020-10-03 12:06:10,[],Financial Stability and Genuine Happiness ||  Handler: @waxmust_farms on Twitter and Instagram || Muslim || Spreading love here and there || SW6 ||,"Lagos, Nigeria.",689,18180,2011-11-12 13:21:14,1
StyleOfJBieber,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:09,['تشِيلسي_كريستال_بالاَس'],"Born 09.05.11  the 11:00
Never Say Never  On DVD 13th ;)",In Her Heart,47,1059,2011-05-09 13:51:57,16
BieberBagel,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:09,['تشِيلسي_كريستال_بالاَس'],♥ SWAGG,вeʟieвers ʟand ♥,207,1034,2011-04-02 09:52:32,16
peerpieters,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:09,['تشِيلسي_كريستال_بالاَس'],AJAX!,,76,2833,2011-05-11 05:24:49,16
kiitzy_2613,"Free Fast Streaming HD

Live Chelsea vs Crystal Palace

Online match #CHECRY

Broadcast links ↓

Computer – PS – XBox :
https://t.co/6UROOcShuR

Broadcast for Mobile HD:
https://t.co/6UROOcShuR

Retweet + Like https://t.co/fLs1SnElpe",2020-10-03 12:06:08,['CHECRY'],,,2,35,2012-01-22 12:11:18,9
FSYwD19,Can't go and watch Skem United but can go to Bolton Vue and watch Chelsea v Palace in an INDOOR cinema??????,2020-10-03 12:06:06,[],"aw fuck sake, am tryin ta write this fuckin chewn","Liverpool, UK",243,5238,2016-01-17 20:58:34,0
BP_Rodgers,Crystal Palace's 4-4-2 formation is so hard to break,2020-10-03 12:06:01,[],My veins bleed Red and White! VICTORIA CONCORDIA CRESCIT. Gooner Since 1886.#ThugLife #WarriorsGround #COYG #HalaMadrid #DubNation @Arsenal #BVB #NBATwitter,"Nairobi, Kenya",3226,35258,2010-02-14 09:30:40,1
watersdean11,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:01,['تشِيلسي_كريستال_بالاَس'],,,212,701,2013-08-12 00:06:17,16
Alme_pao,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:06:01,['تشِيلسي_كريستال_بالاَس'],Amo al Señor Luis Fonsi,Santiago de Chile,125,6008,2010-07-23 02:08:19,16
9jaGooners,"@Zeal_01 https://t.co/4wkClkRcBa

It's on nothe apps too.",2020-10-03 12:06:01,[],"By the fans...for the fans
*FB=https://t.co/YGZQ4ZXfFg
**Email=contact@9jagooners.com
Download our MatchDayLive app - https://t.co/6HWyUfZ9oB",Nigeria,2148,42701,2016-05-20 19:31:02,0
alejolivgk20,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:05:59,['تشِيلسي_كريستال_بالاَس'],,,304,1488,2012-12-10 23:09:35,16
GodwinOdiko,"Palace are typically well organised. Hudson-Odoi and Werner have switched flanks and this is proving to be a difficult test so far for Chelsea, who haven't really had the chance to hone their attacking patterns given all the new signings/changes to the line-up.",2020-10-03 12:05:59,[],"Freelance Football Pundit | Featured: @goal, @nigeriantribune, @VAVEL, @vanguardngrnews, @GuardianNigeria TV and more | #MUFC | Matthew 6:33 is the code","Lagos, Nigeria",5206,57694,2011-07-06 08:39:30,4
jmartinguerena,"Match ❁ Chelsea and Crystal Palace ❁

Watch match #CHECRY

live stream links ↓↓↓↓

LIVE 1 •••&gt; https://t.co/Pg3XjeUrYD

Live 2 •••&gt; https://t.co/Pg3XjeUrYD

Live 3 •••&gt; https://t.co/Pg3XjeUrYD

Live 4 •••&gt; https://t.co/Pg3XjeUrYD

 Retweet + Like https://t.co/IahFrVqq7U",2020-10-03 12:05:59,['CHECRY'],,,3,35,2010-10-15 19:40:30,1
tweetnewscom,"[LIVE: 0-0] Chelsea Crystal Palace LIVE: streaming, score, commentary

live link: https://t.co/iiYx6avraP    

#CPFC | #CHECRY  !..",2020-10-03 12:05:53,"['CPFC', 'CHECRY']",#Crypto https://t.co/pQ3PmLYzbK,USA,90,476,2015-04-29 12:51:41,0
mbeirne19,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:05:53,[],Taekwando Athlete UKTI AFC fan on loan at Luton Town. 17 Hide from it run from it BREXIT still arrives,Earth,300,2138,2016-12-27 21:05:42,5570
alexismutisya,"Chelsea vs Crystal Palace, live🔥

Updated link 

#CHECRY 

https://t.co/573kbWeNOO",2020-10-03 12:05:52,['CHECRY'],,,15,13,2019-07-22 05:55:28,13
CFCK_,@Arrizabalager My mans been watching Chelsea v Crystal palace 2016/17,2020-10-03 12:05:52,[],oh hi there,,118,900,2020-07-24 17:31:54,0
d0h72,"FINAL opportunity in Premiere League

Chelsea VS Crystal Palace

🏆 Premiere League 🏆

⭕️ #تشِيلسي_كريستال_بالاَس

✅ STREAM LINKS 🌐

🔻🔹🔻🔹🔻

🔗 📱https://t.co/UYZe8kAo9r

🔗 📱 https://t.co/UYZe8kAo9r

💠",2020-10-03 12:05:51,['تشِيلسي_كريستال_بالاَس'],,"الطائف, المملكة العربية السعودية",40,240,2014-07-09 16:57:55,16
tonykentkyazze,"#PLFANS 
Chelsea is passing the ball well but breaking through the Palace defence is still lacking. The switching of sides by CHO and TW is spectacular. Game On. #CHECRY",2020-10-03 12:05:50,"['PLFANS', 'CHECRY']",PR Consultant|Programs Officer|Show host & Producer @Magic100FMUG,"Kampala, Uganda",4604,30403,2014-06-13 05:27:18,0
fungamagongo,@brfootball @MoruoKing Crystal palace wins this,2020-10-03 12:05:47,[],A Man For Others.,"Mwanza, Tanzania",846,7037,2011-09-01 17:40:10,0
princehealer,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:05:46,"['CHECRY', 'Livestream']",,"KPANDO, GHANA",27,208,2014-02-13 22:29:51,194
Frostbite_Q,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:05:45,[],"Kami 神 • Genius, I think. Anime. Arsenal.","Lagos, Nigeria",7168,34457,2018-08-29 15:40:22,5570
darkhawk1233,"COME ON YOU PALACE 

#CPFC | #CHECRY",2020-10-03 12:05:44,"['CPFC', 'CHECRY']",This old world don't it make you wanna think damn,Planet Uranus,117,7172,2015-02-19 03:30:18,509
ja_millian,"Its been 30 mins, Crystal Palace haven't even made 100 passes, can we just score pls",2020-10-03 12:05:43,[],"4PF|4KT|YSL
#BLM
@laniyahh2 & @courtttneyyyx stan
Lazgiddi in my blood🇳🇬
Known not to miss🏌🏾‍♂️",Securing the bag!,963,5889,2020-01-01 10:02:44,0
NdauKing,#CHECRY We're moving the ball forward at a slower rate than Palace is getting back into defensive shape.,2020-10-03 12:05:43,['CHECRY'],"Myself,my family,my country🇿🇼 in that order
The truth is not for the faint hearted

O d'L
CFC
Le Chatelier's principle
University of Algiers Med School Alumni",Chipinge ZW,768,17788,2013-07-29 23:33:35,0
_karinebastos,"Broadcast matches to full screen

Live streaming Chelsea vs Crystal Palace

#تشيِلسي_كريستاَل

𝐌𝐀𝐓𝐂𝐇 ⤵️⤵️

The first link ✔️
https://t.co/9QMGcxPCSK 
⌘
The second link ✔️
https://t.co/tWs5qaGRUw

♡Retweet🔃 + Like https://t.co/6d7WuqSii4",2020-10-03 12:05:40,['تشيِلسي_كريستاَل'],,,140,33,2013-02-22 22:54:27,0
Lewan____,Crystal palace wear dema NPP jersey again and you think they will lose chai rest 😂😂,2020-10-03 12:05:40,[],Fav.Player @lewy_official || Barcelona 💙❤️|| @Anita_Akuffo1 🦋❤️ I stan || bby accnt @Lewan_____ || 🤲👻,"Accra, Ghana",11143,31123,2018-12-20 16:15:41,10
TheeRealSibo,At this rate Crystal Palace is gonna score first and ruin slips. 😐,2020-10-03 12:05:40,[],Poseidon has a Twitter account | @vibefluence 📩,"📍Hatfield, Pretoria ",23127,102157,2016-03-01 14:14:42,0
sane_idea,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:05:39,[],3rd generation overachiever,Safe house ,1215,19491,2017-02-10 15:28:26,5570
wrightwwill,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:05:38,"['CHECRY', 'Livestream']",,,9,271,2019-11-20 12:00:28,194
FPLFilos,"Chelsea vs Crystal Palace, live🔥

Updated link 

#CHECRY 

https://t.co/573kbWeNOO",2020-10-03 12:05:37,['CHECRY'],"FANTASY FOOTBAL MANAGER. 
#FPL #UCL #SERIEA",,1957,742,2020-06-08 07:39:44,13
nocontextkmantz,"Watch live now 
 Chelsea  Crystal Palace
Live broadcast HD coverage →
LIVE LINK ➤↓↓↓

LINK &gt; https://t.co/nBSjHtSoad

LINK &gt; https://t.co/nBSjHtSoad

LINK &gt; https://t.co/nBSjHtSoad

RTWET + LIKE 

#CHECRY https://t.co/adfli8kTTC",2020-10-03 12:05:37,[],,,3,327,2018-09-10 13:46:39,1
tirmire,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:05:35,[],:) :P :8,"Bode, Bhaktapur",7,258,2016-09-18 12:33:48,557
aditya0509,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:05:35,[],In love with The Arsenal Football Club.,Uttarakhand,63,15805,2009-09-05 13:36:04,587
GuedesHenrique0,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:05:34,[],@fcporto ig: henrique.guedes_03,"Porto, Portugal",70,1519,2018-11-24 20:33:10,557
Wilamepereira,"Live HD

Watch the match Chelsea vs Crystal Palace

##

м̿α̿τ̿c̿н #CHECRY

Broadband links ↓↓↓↓

Computer

◘◘ https://t.co/GhuRMAGTpl

 Mobile

◘◘ https://t.co/GhuRMAGTpl

Retweet + Like https://t.co/OkivlekQry",2020-10-03 12:05:31,['CHECRY'],,,1,520,2013-03-04 03:53:23,1
