username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
fronta55syunki,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:03,[],23283,0,,Yokohama,675,82317,2013-06-04 09:38:11
PreserveTheKing,"Holy shit, penalty to @ManUtd after 30 seconds... #MUFC #MUNTOT",2020-10-04 15:31:03,"['MUFC', 'MUNTOT']",0,0,MJ 👑 | @ManUtd & @England fan ⚽️ | #GlazersOutWoodwardOut 🔰,"
",731,34560,2011-08-23 14:17:12
joaots27,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:31:03,[],3316,0,Bio,Localização,195,27558,2017-07-12 15:43:15
axvastaine7,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:03,[],23283,0,"𝐌𝐚𝐥𝐝𝐢𝐯𝐢𝐚𝐧, #𝐉𝐚𝐳𝐞𝐞𝐫𝐚𝐑𝐚𝐚𝐣𝐣𝐞 🎣",Maldives,9142,212897,2012-04-15 11:48:08
iamwekesa,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:03,['MUNTOT'],93,0,God first 🙏 | Sports Junkie | @ManCity | Views are my own|,"Nairobi, Kenya",4489,67413,2019-10-23 04:36:48
____yyyaejit,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:03,[],23283,0,"ppl comes n grow, indomie stay.","Bandung, Indonesia",248,12703,2011-11-26 16:08:20
Naj33m_,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:03,['MUNTOT'],93,0,"The Person—⚓👨🏿‍✈️👨🏿‍🚒 ....... The Believe—🙏🏿❤️😂 ....... #ABUAD ""16",Abuja/Lagos/PH,1146,14357,2014-03-30 21:27:16
A1Jimmy_,"Live HD Stream

Manchester United vs Tottenham Hotspur 

Mobile/Console

1: https://t.co/SK3QsMrdf2
2: https://t.co/8mtP3IoqYi
3: https://t.co/mBNx5ZRBhT

PC

1: https://t.co/QMgKyTmuwW
2: https://t.co/3fw9Q5yIWP

Hits Like &amp; Retweet

#️⃣ #MUNTOT https://t.co/HCNKDYXAnO",2020-10-04 15:31:02,[],8,0,"𝒲𝑒𝒷  &͓̽ 𝐆𝓻𝒶ρₕᵢ¢ Ď𝑒𝓈𝒾𝐠𝓃 👨‍💻

||ℝ๏𝕔𝕜 𝐌ⓤ𝐒ᶤ€♤♬🤟🏻🤟🏼


#𝙂𝙂𝙈𝙐⚽️","ПΛIЯӨBI, KΣПYΛ🇰🇪",1737,6329,2012-06-11 09:38:59
roundhatboy,"@Spurs_ID MU 1 - 3 Spurs

sonny Hat-trick

@Spurs_ID 
#COYS #Spurs  #THFC",2020-10-04 15:31:02,"['COYS', 'Spurs', 'THFC']",0,0,"Bukan akun yang suka bilang love you, cuman akun yang bisa bikin ngguyu


@sohyemay



Indonesia Civil Aviation Insitute '19",Lokasi Tambang,79,4092,2018-10-14 12:43:13
farathiqah,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:02,"['MUFC', 'MUNTOT']",262,0,19 ❣️ @manutd,Singapore,360,47692,2016-09-21 16:21:23
takumu_Momopen,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:02,"['MUFC', 'THFC']",92,0,03line(17)🚹/#TWICE #IZONE #乃木坂46/IZ*ONE垢⇒@takumu_sakunako 🌸セレサポ🌸,大阪,2226,35775,2018-05-26 03:25:50
united_focus_,"⏰ Time to get the legs moving 🔄

#MUFC #MUNTOT https://t.co/ckmyGTf1aR",2020-10-04 15:31:02,"['MUFC', 'MUNTOT']",370,0,FOLLOW ME for a QUICK FOLLOW BACK. #MUFC #MUFC_News #MUFC_Updates #1DDrive #TEAMSTALLION #1FIRST #TEAMSIL #MGWV #1EmpireDrive #TM_RUBY #GlazersOut #WoodwardOut,🌍🌎🌏,5869,49299,2019-04-02 16:34:05
SuttiVesmakawan,"🚨 Here's how we line up to take on Spurs this afternoon! 📋

#MUFC #MUNTOT",2020-10-04 15:31:02,"['MUFC', 'MUNTOT']",4656,0,,,10,524,2016-07-24 04:33:18
RealMadridvsVa1,"English Premier League Live 

Watch Now &gt;https://t.co/SIr8G4o6tE

Man Utd vs Tottenham

Tottenham vs Man United 

Manchester United vs Tottenham

Tottenham vs Manchester United Live stream

#ManUtd  EPL  #TOTMUN 

#Tottenham https://t.co/UWqqX84c1B",2020-10-04 15:31:02,"['ManUtd', 'TOTMUN', 'Tottenham']",0,0,Watch all sprots ....,,12,700,2020-06-18 17:28:49
Harrdonnn,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:31:02,"['mufc', 'mulive']",529,0,"MD… 
Die hard Arsenal fan⚽
Messi Stan 🐐","Ilorin, Nigeria",4314,49291,2014-03-30 22:27:14
TheAmateursID,Is Van de Beek too good to sit on United's bench? #MUNTOT⚽,2020-10-04 15:31:02,['MUNTOT'],0,1,"A Jakarta-based sports blog from an amateur’s point of view. We cover American Football, Basketball, Soccer, Ice Hockey, Baseball, and so much more. ⚽️🏀🏈⚾️🏒",Jakarta Capital Region,145,599,2020-08-15 11:36:52
PremierShowIT,KICK OFF #MUNTOT,2020-10-04 15:31:02,['MUNTOT'],0,0,"Lo sguardo analitico sulla Premier League: notizie, articoli e commenti a 360° sul massimo campionato d'oltremanica.",Italia,473,27418,2015-07-10 22:09:24
AnthonyRJoseph,LATEST: Manchester United finalising deal for Alex Telles. Medical due before signing long-term contract. Not yet signed. #TransferShow #MUFC #SSN,2020-10-04 15:31:01,[],744,0,"Multi-award-winning Scottish journalist| News Editor @SkySportsNews| Ex-KICCA, @MailOnline & @EveningExpress| 🎙Talk Scottish fitba @TheTotallyShow|","London, England",8276,15306,2011-07-08 08:43:12
BadTipster,"Got to be #BTTS for me #MUFC but if United from four on form they could run Dier, in particular, absolutely ragged",2020-10-04 15:31:01,"['BTTS', 'MUFC']",0,0,Average guy who loves sport with too many opinions. My real advice is DON'T follow my tips :-) Have fun and be Lucky! Soft spots 4 #NFFC and #MUFC,"On Twitter, Obviously!",3762,22862,2012-01-06 07:55:31
CrapanzanoRobin,"AC Milan have signed Diogo Dalot on a season-long loan from Man Utd.
#MUFC",2020-10-04 15:31:01,['MUFC'],26,0,Volgt nieuws over Ajax,,536,244497,2019-07-12 12:34:28
ellewalkerxxiv,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:01,"['MUFC', 'THFC']",92,0,@SpursOfficial • @thenbhd,hell,184,2766,2016-01-04 21:14:54
ijat_aiman,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:01,[],23283,0,Always hungry,,361,12253,2011-12-09 15:27:20
bennyadam,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:31:01,['mufc'],2106,0,,,75,5451,2017-06-30 14:35:09
presyar,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:31:01,['mufc'],2106,0,International Relation,Kota Langsa,472,90571,2011-04-01 15:12:21
asyrafeeq,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:01,"['MUFC', 'MUNTOT']",262,0,asye. +60. Subang Jaya. ACCA. AS Public Mutual. MUFC. /\.,"Selangor, Malaysia",168,30372,2009-06-18 11:06:20
LutendoKhoromm2,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:01,"['MUFC', 'MUNTOT']",262,0,"Create in me a pure heart and let me be a man of true integrity, moral and honor. Australian adoptee 🇦🇺","Sydney, New South Wales",6769,86258,2018-06-02 08:57:31
mahmoodhaffy,1' - #mufc vs Tottenham is underway at Old Trafford #mulive,2020-10-04 15:31:00,"['mufc', 'mulive']",20,0,🇿🇦 🇱🇸,,452,164397,2009-06-04 09:52:25
RizviTasnimul,"#ARSSHU #MUNTOT #pnefc #ProudBoys #sundayvibes #SundayMorning #AskFFT #SEVENTEEN #staged #WetBuzzardFart #wordpresswebsite #Fiverr #WordPress

Hire me:
WordPress business website for you or Landing page for services or Product

Also, get some discount here
https://t.co/ypYszIy0ne https://t.co/7t6kToDfrJ",2020-10-04 15:31:00,"['ARSSHU', 'MUNTOT', 'pnefc', 'ProudBoys', 'sundayvibes', 'SundayMorning', 'AskFFT', 'SEVENTEEN', 'staged', 'WetBuzzardFart', 'wordpresswebsite', 'Fiverr', 'WordPress']",0,0,Fear Not Anything #WordPress #web #EmailMarketing #eCommerce #website #virtual_assistant,"Dhaka, Bangladesh",272,749,2018-11-23 18:39:03
Aidieliqman,"Ready for battle.

#MUFC #MUNTOT https://t.co/sT2pW9oHmi",2020-10-04 15:31:00,"['MUFC', 'MUNTOT']",757,0,20 | #Ggmu,"Selangor, Malaysia",734,8166,2012-10-28 04:08:28
Michael_Itela,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:00,[],23283,0,,MCR,1088,27861,2013-03-05 01:27:25
cartilagefree,"Here we go! KICK-OFF between #MUNTOT!

#COYS",2020-10-04 15:31:00,"['MUNTOT', 'COYS']",0,0,"A Tottenham Hotspur blog. Tweets by @dustingm, @agreenberg22, @seancahill24 & @JakeMeister_. Part of the @sbnationsoccer family.",N17/USA/Earth,15258,51658,2010-08-16 16:08:39
camdenvirgil,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:00,"['MUFC', 'THFC']",92,0,"Is fánach an áit a bhfaighfeá gliomach

ΠΚΑ #COYS",Christopher Newport University,736,47118,2012-06-02 02:14:54
mexman1000,"Manchester United vs Tottenham

Stay high-quality HD match

Free Hyperlink’s Right here ↓↓↓↓

Hyperlink : https://t.co/W62Sv6aWsa

Stay : https://t.co/W62Sv6aWsa

RTWET + LIKE

#MUNTOT #MUFC https://t.co/W1fJSDnqGA",2020-10-04 15:31:00,"['MUNTOT', 'MUFC']",7,15,,,3,29,2010-02-08 20:45:10
TindleScott,"Manchester United vs Tottenham

Watch the sport LIVE HD:

Broadcast hyperlinks ↓
┊⇣✦
Laptop
✹➥ https://t.co/s45FZMy9aK
┊┊⇣✧
Cell َِ
✹➥ https://t.co/s45FZMy9aK

RTWET + LIKE

#MUNTOT #MUFC https://t.co/SaUIVyst0D",2020-10-04 15:31:00,"['MUNTOT', 'MUFC']",0,15,,,2,29,2013-02-04 08:29:14
ryancrew123,"Watch Manchester United vs Tottenham dwell stream free

Free Television hyperlink—-:: https://t.co/icpg7LJ1YB

Free Television hyperlink: https://t.co/icpg7LJ1YB

Free Television hyperlink: https://t.co/icpg7LJ1YB
Free Television hyperlink: https://t.co/icpg7LJ1YB

#MUNTOT #MUFC https://t.co/lmCSl0QaHM",2020-10-04 15:31:00,"['MUNTOT', 'MUFC']",1,7,,,1,30,2011-09-20 15:28:53
iganeshmgr,Come on United ! #UTFR #MUFC,2020-10-04 15:31:00,"['UTFR', 'MUFC']",0,1,❤⚽🎮📽🍿 #GGMU,Theatre of Dreams,956,24635,2012-06-22 07:38:26
Toby_brand,"Patrice Evra on Van de Beek: ""I think every #mufc fan is disappointed because it has been three [Premier League] games, and he hasn't even started one game."" #mulive [sky]",2020-10-04 15:31:00,['mufc'],334,0,,,463,37074,2011-07-13 17:20:40
rgg1975,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:00,"['MUFC', 'MUNTOT']",262,0,@ManUtd Fan 🔴⚪️⚫️ #RedArmy #MUFC 🔴🔴🔴 Follow Back Utd Fans. Love National Hunt Racing especially @CheltenhamRaces & @AintreeRaces Festivals 🏇🏇,"West Midlands, England",1284,42856,2011-04-14 21:17:25
AekawichP,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:00,[],23283,0,,,1,3,2019-01-05 11:25:28
thereal1andre_,Porto have accepted the fee from #mufc because the player forced the move - he only wanted to join Manchester United 🔴 #muzone [@FabrizioRomano],2020-10-04 15:30:59,['mufc'],185,0,"stay focus!
Manchester United fan.❤️❤️❤️🌟🌟
Red for life💗💗🌟🌟/ https://t.co/QyA8FtRHDo",Nigeria🇳🇬🇳🇬🇳🇬,4263,9596,2015-04-06 19:23:55
OgbeniBiodun,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:59,[],23283,0,@warriors 🏀 #DubNation RT≠Endorsement -Jollof Rice Addict- CR7🐐,+234,7656,240509,2011-05-05 22:24:47
charlie_fuz,COME ONNNN RED DEVILS #MUFC #MUNTOT #LINDELOFOUT #TELLESIN #SANCHOIN #ANNOUNCESANCHO,2020-10-04 15:30:59,"['MUFC', 'MUNTOT', 'LINDELOFOUT', 'TELLESIN', 'SANCHOIN', 'ANNOUNCESANCHO']",0,0,gastronomy - MANCHESTER UNITED 🔴,,150,53171,2011-08-10 18:38:54
ksenois,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,Pegada ks amizade fortalece!..,,42,273,2011-08-16 01:28:38
leshendrix,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,,,13,163,2011-06-10 00:15:14
KinhaCarrara,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,,,58,351,2011-08-09 17:00:11
karla_hta20,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,Eu sou uma garota linda e poderosa!!,Brasil,9,298,2011-08-13 03:38:16
MUFCJay2,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:59,[],3316,0,"@Manutd Fan, I follow back all United fans. Love sports in general, but Football, Boxing, F1 (#TeamLH), NFL and Cricket are my favourites. followed by @JohnCena","England, United Kingdom",380,3210,2019-11-18 13:23:59
jessicamalbano,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,,,41,273,2011-08-11 15:36:21
ItsVodkaAlone,"【stream free】
Manchester United v Tottenham: Premier League live 
Live STREAM 🖱
.
LINK 1 &gt;&gt;  https://t.co/JW8kPoqLTG
.
.
LINK 2 &gt;&gt;  https://t.co/JW8kPoqLTG

#MUFٍC #MUNٍTOT https://t.co/fZhO20vRe8",2020-10-04 15:30:59,[],21,0,"Porrãm... Não vou te seduzir, não uso drogas, apenas bebo vodka!!! ► Contato: ItsVodkaAlone@hotmail.comail.com",Hogwarts,84,286,2011-08-13 18:56:58
united_focus_,"A pre-match word with the boss 🎤

Hear more from Ole on today's team selection 📝

#MUFC #MUNTOT https://t.co/u0pkcZThRR",2020-10-04 15:30:59,"['MUFC', 'MUNTOT']",276,0,FOLLOW ME for a QUICK FOLLOW BACK. #MUFC #MUFC_News #MUFC_Updates #1DDrive #TEAMSTALLION #1FIRST #TEAMSIL #MGWV #1EmpireDrive #TM_RUBY #GlazersOut #WoodwardOut,🌍🌎🌏,5869,49299,2019-04-02 16:34:05
og_chris_saint,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:59,"['MUFC', 'MUNTOT']",262,0,"🇳🇬 🇺🇸 
@manutd fan❤️, Unsigned .Singer, Rapper and song writer, based in #hiphop, . Don't DM me about bitcoins or forex Trade!",The Moon,361,1610,2020-08-19 10:53:36
og_chris_saint,"Updated Link 2
Watch Man United vs Tottenham Hotspur live stream in HD

(Retweet and Follow @og_chris_saint and turn notifications on for all matches)

Check pinned tweet for today's Livestreams  

#MUNTOT #PremierLeague #MUFC #Thfc #Livestream 

https://t.co/ehmsj5gxOV",2020-10-04 15:30:59,[],4,0,"🇳🇬 🇺🇸 
@manutd fan❤️, Unsigned .Singer, Rapper and song writer, based in #hiphop, . Don't DM me about bitcoins or forex Trade!",The Moon,361,1610,2020-08-19 10:53:36
neo2992,"Come on @ManUtd
Win at all costs!!

Martial to score today!!
#MUNTOT
#MUFC",2020-10-04 15:30:59,"['MUNTOT', 'MUFC']",0,0,#MUFC Forever⚽🔴🔴,India,118,4479,2009-08-23 06:38:12
