username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
ManUtdMEN,"Red card! #mufc #MUNTOT 
https://t.co/NrGnruSRTy",2020-10-04 15:59:14,"['mufc', 'MUNTOT']",4,37,"Manchester United Football Club news from the Manchester Evening News. We're on Facebook: https://t.co/RYZNdJJhhI
Get our newsletter from https://t.co/wgM2xpXn","Manchester, UK",357851,200733,2009-07-16 10:35:35
hsnyldrm1979,Alex Telles to #mufc is a done deal. The clubs have reached an agreement for €20m. He will have his medical tonight #mulive [@SkySportNewsHD],2020-10-04 15:59:14,"['mufc', 'mulive']",2814,0,"Vişneye çalan koyuca tatlı bir KIRMIZI, içinde turuncudan iz taşıyan tok bir SARI 🔥🔥🔥🔥",,17078,120299,2011-05-17 07:05:32
Jon_Hill7,"Who's a better defender? 

RT - Tommy the donkey

LIKE - Harry Maguire

#MUNTOT https://t.co/8xzxgw5HGn",2020-10-04 15:59:14,['MUNTOT'],563,0,🟢⚪️,Plymouth / Windsor ,426,10239,2011-05-21 17:16:44
sylojon,#MUNTOT Such a lazy team United is. And very poorly coaches by the way.,2020-10-04 15:59:14,['MUNTOT'],0,1,"Existentialist / Misanthropist /
@PremierLeague / @manutd",,143,3995,2014-07-31 22:08:47
FinnWonderland,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:59:14,['MUNTOT'],710,0,"Official Twitter account I'm áril.. Even If Things are painful and tough, people should appreciate what it means to be Alive at All. #BeYourself",,2,381151,2017-07-14 06:12:32
twakson,Red card lol united is a joke  #MUNTOT,2020-10-04 15:59:14,['MUNTOT'],0,0,Just here minding my business 👉🤦‍♂️👈|Chemical Engineer|♐️ Sagittarius,"Abuja, Nigeria",818,8781,2009-06-19 13:27:59
SamiScripts,"It's time to build Son Heung-min a statue 🙏

#MUNTOT https://t.co/cCabZ3z7Uc",2020-10-04 15:59:14,['MUNTOT'],162,0,"Don't take my tweets personal 🙌 DM for Bio only 🧐
Diehard @liverpoolfc #sadiomane @MoSalah @LFC #IndependenceNight2020","Kampala, Uganda",6014,30448,2020-07-29 09:34:15
S1NGHN3SS,Omg that cannot be a red card?! #MUNTOT,2020-10-04 15:59:14,['MUNTOT'],0,0,You're an Instagram model? I'm a Twitter author.,"London, England",48969,45373,2013-07-29 17:34:25
numbnuts666,"Just when it couldn't get any worse, it does #MUFC #MUNTOT",2020-10-04 15:59:14,"['MUFC', 'MUNTOT']",0,0,#MUFC fan. TV and movie addict. #StarWars fan 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Aberdeen,1933,4811,2009-04-18 11:31:37
bored_sports,"Bayern could easily score 10 against that United defence.

#MUNTOT",2020-10-04 15:59:13,['MUNTOT'],0,0,"A bored sports man couch tweeting about sports. you might want to learn so French (just in case, PSG)
#TeamCouch #TeamPSG",,1,43,2020-10-02 15:05:19
orjden2,Red card? #MUFC,2020-10-04 15:59:13,['MUFC'],0,0,"24 yo, Glory glory🇾🇪",Norway,128,17547,2012-06-01 18:38:24
2dare_2do,Martial sent off!!! Looks to have done something to Lamela #THFC #MUFC,2020-10-04 15:59:13,"['THFC', 'MUFC']",3,0,i hATe f̶o̶o̶t̶b̶a̶l̶l̶ sPurS ᵕ᷄≀ ̠˘᷅ 💭⚽️ •••••🏆,"Tottenham, London",108,5470,2013-11-04 12:27:25
LukeDeanAVFC,What is going on 😲😲😲😲🤷🏻‍♂️😂😂😂 #MUNTOT,2020-10-04 15:59:13,['MUNTOT'],0,0,"You're that, Once in a lifetime dream come true 💕.                     AVFC⚽ / Fishing 🎣","Birmingham, England",124,1937,2019-10-01 18:50:51
Faisal_Kassim52,Is there a team on earth with a worse deffence than @ManUtd? This match is sickening! #MUNTOT,2020-10-04 15:59:13,['MUNTOT'],0,0,"A son,
brother,
father,
TV personality,
writer, 
volunteer, 
MC &
Manager at Jamia Training Institute","Nairobi, Kenya",755,898,2018-03-31 18:34:59
rt_Premier,"live: 27 min
#MUNTOT 
#ManchesterUnited  1-2 #Tottenham 
Miguel Bruno #Fernandes 2 min
Tanguy #Ndombele 4 min
Heung-Min #Son 6 min
#PremierLeague 
https://t.co/vFHagASdGl",2020-10-04 15:59:13,"['MUNTOT', 'ManchesterUnited', 'Tottenham', 'Fernandes', 'Ndombele', 'Son', 'PremierLeague']",0,0,#EPL,North london - coyg,1349,18168,2011-06-30 08:32:31
diegiedo_boaH,Martial out  #MUNTOT pls 💁‍♂️,2020-10-04 15:59:13,['MUNTOT'],0,0,"If you’re going to seek revenge, dig two graves.🤽‍♀️ Accountant✍️ IndustrialElectrical💡CFC⚽️",♣ Z I O N ♦,965,21401,2012-01-13 20:52:16
Nimzz07,"I honestly can’t watch anymore, spurs could be 5 goals up already and it’s only 30 mins gone #MUNTOT",2020-10-04 15:59:13,['MUNTOT'],0,0,,"London, England",72,997,2010-08-20 14:25:59
r96sk,"Martial...
Clown day at Old Trafford, embarrassing stuff.
#MUFC",2020-10-04 15:59:13,['MUFC'],0,0,,"London, ENG",191,52378,2014-01-01 11:34:44
simonpeterk7,"Catch him if you can! ⚡

#MUFC's defence is caught napping as Son races in to give #THFC the lead! 🏁

📺 Watch on Sky Sports PL
📱 Follow #MUNTOT here: https://t.co/YX6CxdoSMm
📲 Download the @SkySports app! https://t.co/xFjQQvj8xB",2020-10-04 15:59:13,"['MUFC', 'THFC']",57,0,I BELIEVE IN JESUS.,Kampala,416,59338,2017-05-02 01:09:30
united_focus_,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:59:13,['MUFC'],197,0,FOLLOW ME for a QUICK FOLLOW BACK. #MUFC #MUFC_News #MUFC_Updates #1DDrive #TEAMSTALLION #1FIRST #TEAMSIL #MGWV #1EmpireDrive #TM_RUBY #GlazersOut #WoodwardOut,🌍🌎🌏,5867,49309,2019-04-02 16:34:05
greengoldunited,"The more I watch this game the more I’m realizing that Harry Maguire is actually the perfect captain for THIS @ManUtd team.

Too slow and just generally a bit shit.

This fucking hurts to watch. #MUNTOT #WoodwardOut #GlazersOut #Freefall #SaveOurClub #LUHG #SIGNSOMEBODY",2020-10-04 15:59:13,"['MUNTOT', 'WoodwardOut', 'GlazersOut', 'Freefall', 'SaveOurClub', 'LUHG', 'SIGNSOMEBODY']",0,0,"OLE IN, WOODWARD OUT - No plastic fans or toxic behavior allowed. Nothing but honest opinions about, and undying support for, this great club. #JAM2020","London, England",109,1236,2009-06-29 14:24:18
Habiola17750376,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:13,[],23274,0,Easy going  person,Nigeria,991,45188,2018-01-29 22:58:46
Feemie_r,Wtf red card?!! #mufc,2020-10-04 15:59:13,['mufc'],0,0,London | #manu #mufc,,1666,5899,2012-10-20 19:12:00
StanRelaeng,Tottenham is really trying to bury united #MUNTOT,2020-10-04 15:59:12,['MUNTOT'],0,0,Red piller,Botswana,650,11042,2010-09-01 10:17:41
Reubenjnr5,"#MUNTOT
retweet for Maguire
like for stone 😁 https://t.co/WqeHK0K7yQ",2020-10-04 15:59:12,['MUNTOT'],2,48,,,717,762,2019-01-02 09:05:31
Helias09,"Wow, just wow. Now this... what does one say? #MUNTOT",2020-10-04 15:59:12,['MUNTOT'],0,1,"MUFC, Design and Tech, Football and non stop complaining. Sydney girl, living in Amsterdam. #YANITED","Amsterdam, The Netherlands",132,2386,2019-12-05 07:51:00
marvind99,"Nope. We've got that wrong. It's Anthony Martial. #MUNTOT 

⚽🔴⚪",2020-10-04 15:59:12,['MUNTOT'],14,0,Insta: marvind4 // what’s life without enjoyment,,583,16768,2011-05-21 08:42:53
PimpOzil,THIS GAME IS MAD #MUNTOT,2020-10-04 15:59:12,['MUNTOT'],0,0,Arteta’s Red & White Army #Arsenal,The Emirates,454,74101,2011-03-26 23:09:21
NickoTaylor_,"Oh for fuck sake, what a fucking mess this is, 2-1 down, can't defend and now Martial sent off #MUFC #MUNTOT",2020-10-04 15:59:12,"['MUFC', 'MUNTOT']",0,1,Full Time Space Cadet,"Cheshire, England",2113,6137,2010-02-23 12:40:37
FengTheSpot,This is LIT #MUNTOT,2020-10-04 15:59:12,['MUNTOT'],0,0,Tweeting facts about European (and sometimes North American) soccer the government doesn't want you to know about!,United States,40,1884,2017-01-27 02:34:30
YerOrp,Like WTF!😂😂😂 I’m embarazzed. #MUNTOT https://t.co/VCSe5H6Ycw,2020-10-04 15:59:12,['MUNTOT'],0,0,Creative || 🇿🇼🇿🇦🇲🇼,"Harare, Zimbabwe",1307,7812,2014-03-14 07:53:51
LastWordOnSpurs,"🇰🇷 Tottenham Hotspur attacker Heung-Min Son has the same number of goals this season in the Premier League (5) as Manchester United forward’s Marcus Rashford and Mason Greenwood have Premier League starts (5).

🤣😭😂

#THFC #COYS #MUNTOT
https://t.co/t4luEB9sf2",2020-10-04 15:59:11,"['THFC', 'COYS', 'MUNTOT']",10,111,🎙#THFC Podcast 🏟 Every Single Match 👥 Range Of Guests 🆕 Daily Content ⚪️ Club News ⚽️ Team News 🕵️‍♂️ Transfer News 🗞 Player & Manager Interviews 👔 #COYS,United Kingdom,50578,34001,2017-09-03 20:41:21
lorenzofofi8,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:11,[],23274,0,😼,"Nong Khaem, Bangkok",24,96,2016-11-28 15:36:23
luvfootball_00,"28 - Shot after shot after shot. @Serge_aurier, @ErikLamela and Tanguy all have efforts blocked in quick succession.

🔴 #MUFC 1-2 #THFC ⚪",2020-10-04 15:59:11,[],49,0,"축구보게해주세여, 축구마려워여, 축구싶다고 하긴 했는데",,84,7459,2019-03-19 05:36:04
da_henryjr,#mufc are finalising a deal for Alex Telles. He will sign a long-term contract #mulive [@skysports_bryan],2020-10-04 15:59:11,"['mufc', 'mulive']",379,0,"A student||Dream chaser||Philanthropist to be||Love  to make friends||Lover of business||All hope on God || Cherish my family || Going to places 🇨🇦
我是亨利 
我是我的",🇦🇺🇨🇦🇮🇹🇨🇳🇹🇩🇳🇬🌎🇺🇸,580,20249,2017-10-24 14:04:57
whisperozzie,Manchester just for a red but not sure who #COYS #MUNTOT,2020-10-04 15:59:11,"['COYS', 'MUNTOT']",0,0,passionate Tottenham fan sharing my views and news about Tottenham Hotspur's. #COYS,,122,14818,2011-08-09 14:32:23
balabius,#MUNTOT dem go kill man utd ooo,2020-10-04 15:59:11,['MUNTOT'],0,0,"Daddy, Husband, HSE professional, lead auditor, trainer, consultant and a promoter of sustainable development. Retweets are not endorsements.","Calgary, Alberta",455,44534,2009-06-26 20:58:41
banqist,"Pogba sees RED!!!! 

#MUNTOT. https://t.co/ipdpeiTngS",2020-10-04 15:59:11,['MUNTOT'],1,0,Reluctant Nigerian. Nyle's friend.,"Lagos, Nigeria",5210,41103,2009-12-19 18:22:06
henry_toye,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:59:11,"['mufc', 'mulive']",528,0,"Books, Movies, Music and Manchester United...... All in a day's work",Nigeria,342,103524,2010-05-31 22:23:16
isaaclinstar,What the fuck is going on. 👀 #MUNTOT,2020-10-04 15:59:11,['MUNTOT'],0,0,"scorpio ♏
Philanthropist 
Environmentalist
Man utd
Spreading love, happiness and joy.",,159,2746,2016-03-28 09:41:10
Chris_Kibet,What an evening ? #MUFC,2020-10-04 15:59:11,['MUFC'],0,0,#MUFC,"Nairobi, Eldoret - Kenya",718,17521,2012-01-12 16:26:06
liamkenny97,What the actual fuck is this game? #MUFC #MUNTOT,2020-10-04 15:59:11,"['MUFC', 'MUNTOT']",0,0,"Irish, 22",,175,5748,2013-07-09 11:58:44
wuodland,Red for whom? #mufc,2020-10-04 15:59:11,['mufc'],0,0,Football. Technology. Gaming. Music. @APNIC 48 fellow. @ManUtd fan. @f1 racing.,"Bangkok, Thailand",335,28005,2009-07-04 12:25:40
SanchoMagnifico,LMAOOOO LAMELA WHAT A FUCKING PUSSY. #MANTOT #MUFC #ManUnited #MULIVE,2020-10-04 15:59:10,"['MANTOT', 'MUFC', 'ManUnited', 'MULIVE']",0,0,Football | Man United | Jadon Sancho Email for enquiries: jadonsanchomaximo@gmail.com 18+ | Fan Account | Follow for a follow back,,41,325,2020-08-06 16:21:24
rblankie,"Imma wait before I say anything about this red.

#MUNTOT",2020-10-04 15:59:10,['MUNTOT'],0,0,"strange, yet run of the mill",lost,232,20278,2011-07-03 01:50:47
asoufan96,Martial is a fucking idiot. #MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,Twenty-Four | 9/10 things I tweet are sarcastic |,"Melbourne, Australia",161,45069,2013-11-17 23:43:29
alohareinaaa,Oh shit #MUNTOT #COYS,2020-10-04 15:59:10,"['MUNTOT', 'COYS']",0,0,coffee? coffee.,"Puyallup, WA",63,1691,2013-04-17 01:27:53
nozzla,That’s not a red card. #mufc,2020-10-04 15:59:10,['mufc'],0,0,Try to play golf and support #mufc,,412,21160,2009-03-02 09:08:58
D_privv15,"Maguire, Bailly &amp; Shaw when United went 1-0 up within 2mins:

#MUNTOT https://t.co/HrhyfPojSC",2020-10-04 15:59:10,['MUNTOT'],5,0,,,57,57,2018-04-15 21:32:38
OG_Dumi,Yoh this game is LIT!!🔥🔥🔥🔥#MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,Liverpool FC...,Anfield,248,3657,2020-01-23 05:15:32
pantheraleo125,"#MUFC #MUNTOT Pogba and Bruno SHOULD never be in the same starting first 11 for @manutd NOT because one is better than the other BUT because having either on the bench, the other on pitch gives the squad depth and options for rotation. https://t.co/3o6R4WsC7R",2020-10-04 15:59:10,"['MUFC', 'MUNTOT']",0,0,Your conscience A.K.A the voice in your head that tells you to #do.it.or.not!,"limbo, UTOPIA",406,45947,2011-11-25 10:50:58
favor_leo,One small team will finish another one today #MUNTOT,2020-10-04 15:59:10,['MUNTOT'],1,0,Artist 👨🏽‍🎤,Pluto💀,108,917,2019-05-04 18:09:15
firth_face,"Defending is utterly horrific from both sides, but what a game this is from an attacking perspective! #MUNTOT #PremierLeague",2020-10-04 15:59:10,"['MUNTOT', 'PremierLeague']",0,1,Teacher of English. Now working in Behaviour Management. @LUFC fan. A firm appreciation for the little things. All views are my own.,"Leeds, England",243,3227,2009-02-08 20:27:29
raustin1,Time to put Michael Carrick in at center back #mufc https://t.co/156zcwElcY,2020-10-04 15:59:10,['mufc'],0,0,"Creating a more equitable world for children by making great schools more accessible. Married to @maustin1. Opinions my own, but open sourced.","MN via @NotreDame, IL, OK & CA",959,12006,2010-09-13 20:30:44
AstutZorr,Half the shots tottenham are taking are shots lol !#MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,"specs:
lefty 
lonely",,0,54,2020-09-05 06:59:08
footygen,"RED CARD: Paul Pogba has been sent off. Man Utd are down to 10 men. #MUNTOT 

⚽🔴⚪",2020-10-04 15:59:09,['MUNTOT'],0,0,"Keeping you up to date with all the latest, exclusive and most reliable transfer news and football highlights.",Footy General,1804,7677,2020-04-07 14:09:15
FinnWonderland,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:09,[],23274,0,"Official Twitter account I'm áril.. Even If Things are painful and tough, people should appreciate what it means to be Alive at All. #BeYourself",,2,381151,2017-07-14 06:12:32
RocBoiJJ,Is Mou really washed? Or was the United players who down tooled? #MUNTOT #MUFC,2020-10-04 15:59:09,"['MUNTOT', 'MUFC']",0,1,#AEW #BLM #RedSox 🇨🇦 #Celtics #Bruins #Patriots #ENOUGH 🇾🇪#GlazersOut #WoodwardOut,Everywhere,565,87585,2013-03-26 01:34:33
HolaImSoos,I think that ball hit Bailey's arm #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,0,"enjoying my midlife crisis

$jesusm17","North Carolina, USA",77,11037,2016-04-17 23:55:24
DiSantoDinero,what did i miss ? red card for who?? #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,1,i like sports and i play fifa.,London,109,4376,2015-12-25 21:46:06
lucys_portraits,"We’ve not had a decent defence since Vida, Ferdinand and Evra. 

Just. Not. Good. Enough 

#MUFC",2020-10-04 15:59:09,['MUFC'],0,5,Portrait artist. MUFC & MUWomen S.T holder. Teacher. Proud daughter of a stroke survivor. ✌🏼,"Everywhere & Nowhere, baby!",2883,68573,2010-12-30 16:42:34
EduDaSilvah1,Manchester keeps playing like that and it'll end 5:1😅😅 #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,0,We are who we are...LIVERPOOL FC 💖,"Nairobi, Kenya",16,322,2017-07-24 19:01:51
kingkudza,"#ManchesterUnited's defending is bad and they should feel bad.

#MunTot",2020-10-04 15:59:09,"['ManchesterUnited', 'MunTot']",0,0,"You don't know it yet, but I am an Influencer. There are parts of the Bible I like and there are some I don't. I hate everything, and everyone is wrong.","Cape Town, South Africa",330,13061,2011-05-10 20:49:31
keeviekeevs,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:59:09,['MUFC'],197,0,The girl with the permanent smile☺️,,15,33,2020-08-13 02:18:02
NoirRBR,"No tactics, just vibes! #MUFC",2020-10-04 15:59:09,['MUFC'],1464,0,My Track Record Speaks For Itself,Planet 0259-S,109,4279,2020-02-25 04:12:07
LordNeon,Buahahaha! Red card???? Best game EVER! #LFC #MUNTOT,2020-10-04 15:59:09,"['LFC', 'MUNTOT']",0,0,#LFC #YNWA Norwegian gamer and Liverpool supporter #Aspergers \m/,Norway,1537,38186,2010-09-21 07:55:24
Wahab203185,Pogba trying to track back #MUNTOT https://t.co/FncPr4TyBz,2020-10-04 15:59:09,['MUNTOT'],2,4,"""Someone kick Wahab, Fucking piece of shit"" - Guy in a F1 ranked lobby",,185,8014,2020-02-14 23:17:11
United4Reds,Wtf just happened!!! #MUFC #MUNTOT,2020-10-04 15:59:09,"['MUFC', 'MUNTOT']",0,0,An independent fan channel for all the Manchester United fans across the globe. A forum for everyone to share their opinions and views; unfiltered!,,53,2212,2019-04-29 22:54:11
Tee_em3,"1st Min
Manchester United 1
Spurs 0

7th Min
Manchester United 1
Spurs 2

It's madness 😂🥳 #MUNTOT",2020-10-04 15:59:09,['MUNTOT'],26,0,Official Twitter of Howard Ntuli,South Africa Durban,1206,24789,2012-03-14 11:20:53
david_fiasco,Tactically this is a complete mess.the same mistakes made over and over. A team countering us #MUNTOT,2020-10-04 15:59:08,['MUNTOT'],0,0,"I tweet random stuff be warned. 🤨 #mufc #martialFC #glazersout #savedaredevil
founder of @theworkoutexp #blacklivesmatter","England, United Kingdom",328,9759,2009-03-25 08:37:13
mofromtheuk,"Manchester United paid £80m for Harry Maguire
#THFC #MUFC https://t.co/YolE4Q9iLi",2020-10-04 15:59:08,"['THFC', 'MUFC']",0,0,Anime & Manga fanatic,,65,1342,2012-02-12 07:53:50
Talulamaniacos,"⚔Premier League  🏆

Live Stream⚔

Live stream Mobile / Tablet / PC

BIG GAME Live Arsenal vs Sheffield United  

 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl

RT + Follow for more

🔜#َMUNُTOTِ⚽",2020-10-04 15:59:08,[],4,0,"O sonho só termina quando desistimos de sonhar. 
Te apoiaremos em todos os momentos.
Defenderemos esse sorriso pra sempre.
Since:09/02/11",Rio de Janeiro,343,3989,2011-02-09 13:59:59
ColinRiley13,"They keep giving United crap for poor defense, but it might also be the fact that we’re finally playing well and have a quick offense and counter attack. #spurs",2020-10-04 15:59:08,['spurs'],0,0,Once Paperboy turned paint salesman.,"Davenport, IA",356,15757,2011-06-16 04:50:16
SarathEdger007,"RED CARD: Paul Pogba has been sent off. Man Utd are down to 10 men. #MUNTOT 

⚽🔴⚪",2020-10-04 15:59:08,['MUNTOT'],31,0,ＭＡＬＬＵＢＯＹ 🌴🤙    ＫＬ👓➏➍ ＤＩＯ 🛵  ＲＩＤＥＲ 🚦➣ ＭＥＣＨ  ＬＹＦ  ⚙️ ➣ＬＡＬＥＴＴＡＮ ➣ ＤＱ ➣ ＭＥＳＳＩ ➣ ＢＡＲＣＥＬＯＮＡ ➣ ♘ＡＲＧＥＮＴＩＮＡ🇦🇷➣ 🇫 🇴 🇷 🇨 🇦☬🇧 🇦 🇷 🇨 🇦 ☏➈➇➈➄➄➄➁➄➆➂ #cule❤️💙,⛟ IΠDIΔ➤ҜΣRΔLΔ➤TSR➤MΔLΔ➤∇ΣΠΠΩR,416,41808,2016-10-28 14:43:30
abnercaios,"⚔Premier League  🏆

Live Stream⚔

Live stream Mobile / Tablet / PC

BIG GAME Live Arsenal vs Sheffield United  

 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl

RT + Follow for more

🔜#َMUNُTOTِ⚽",2020-10-04 15:59:08,[],4,0,,,260,374,2011-04-28 01:59:41
KickingThePig,"Currently I'd consider subbing Pogba &amp; Matic, bringing on Fred or McTominay  &amp; Van De Beek #MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,"Football Blogger, spreading the word (one blog at a time)",Kingston upon Thames,112,18533,2013-07-16 21:40:54
